order_id,order_date,customer_id,customer_age,region,sales_channel,product_name,category,quantity,unit_price,discount_rate,revenue,cost,campaign,payment_method,delivery_days,customer_rating,returned,gross_profit,gross_margin,month,age_group,returned_flag
ORD-00438,2025-01-27,C1287,63,West,Website,Bluetooth Headphones,Audio,2,2369.16,0.1,4264.49,3411.59,Referral,Credit Card,3,2,No,852.9,0.2,2025-01,55+,0
ORD-00439,2025-06-21,C1382,32,North,Mobile App,Smart Watch,Wearables,2,5720.45,0.2,9152.72,8580.67,Influencer,UPI,2,4,No,572.05,0.0625,2025-06,25-34,0
ORD-00440,2025-07-10,C1189,61,West,Mobile App,Mechanical Keyboard,Accessories,2,3472.12,0.2,5555.39,4860.96,Email Offer,Credit Card,4,5,No,694.43,0.125,2025-07,55+,0
ORD-00441,2025-08-23,C1357,27,North,Website,Bluetooth Headphones,Audio,1,2409.41,0.15,2048.0,1734.78,Festive Sale,Net Banking,1,4,No,313.22,0.1529,2025-08,25-34,0
ORD-00442,2025-12-16,C1012,32,West,Website,USB-C Hub,Accessories,1,1804.52,0.0,1804.52,1190.99,Referral,Net Banking,3,5,No,613.53,0.34,2025-12,25-34,0
ORD-00443,2025-10-24,C1156,54,East,Mobile App,Mechanical Keyboard,Accessories,2,3468.35,0.2,5549.36,4855.69,Organic,Debit Card,4,3,No,693.67,0.125,2025-10,45-54,0
ORD-00444,2025-05-28,C1365,52,South,Website,Wireless Mouse,Accessories,1,853.22,0.05,810.56,588.72,Organic,Credit Card,5,3,No,221.84,0.2737,2025-05,45-54,0
ORD-00445,2025-03-24,C1106,41,North,Website,Smart Watch,Wearables,1,5873.91,0.2,4699.13,4405.43,Email Offer,Cash,5,5,No,293.7,0.0625,2025-03,35-44,0
ORD-00446,2025-03-25,C1164,27,North,Retail Store,Laptop Stand,Office,1,1392.07,0.15,1183.26,877.0,Search Ads,Debit Card,4,1,No,306.26,0.2588,2025-03,25-34,0
ORD-00447,2025-11-28,C1290,46,West,Retail Store,Laptop Stand,Office,4,1225.65,0.2,3922.08,3088.64,Influencer,Cash,3,4,No,833.44,0.2125,2025-11,45-54,0
ORD-00448,2025-03-01,C1029,56,North,Website,Laptop Stand,Office,3,1214.3,0.15,3096.46,2295.03,Referral,Debit Card,4,4,No,801.43,0.2588,2025-03,55+,0
ORD-00449,2025-04-11,C1252,38,North,Mobile App,Wireless Mouse,Accessories,1,785.5,0.0,785.5,542.0,Organic,Credit Card,6,4,No,243.5,0.31,2025-04,35-44,0
ORD-00450,2026-01-02,C1229,53,East,Website,Webcam Pro,Office,1,2906.91,0.1,2616.22,2063.91,Referral,Net Banking,5,2,No,552.31,0.2111,2026-01,45-54,0
ORD-00451,2026-02-16,C1072,55,East,Website,Portable Speaker,Audio,2,2338.48,0.15,3975.42,3414.18,Influencer,Debit Card,2,4,No,561.24,0.1412,2026-02,55+,0
ORD-00452,2025-02-03,C1364,54,North,Website,Webcam Pro,Office,2,3025.78,0.15,5143.83,4296.61,Email Offer,Net Banking,8,5,No,847.22,0.1647,2025-02,45-54,0
ORD-00453,2025-05-29,C1379,47,North,Retail Store,Portable Speaker,Audio,1,2196.92,0.2,1757.54,1603.75,Referral,Net Banking,4,3,No,153.79,0.0875,2025-05,45-54,0
ORD-00454,2025-03-05,C1253,22,West,Website,Laptop Stand,Office,4,1354.02,0.1,4874.47,3412.13,Festive Sale,Cash,5,4,No,1462.34,0.3,2025-03,18-24,0
ORD-00455,2025-08-12,C1009,34,West,Retail Store,Laptop Stand,Office,3,1347.42,0.1,3638.03,2546.62,Organic,Debit Card,2,3,No,1091.41,0.3,2025-08,25-34,0
ORD-00456,2025-03-25,C1328,22,East,Website,Wireless Mouse,Accessories,2,772.37,0.2,1235.79,1065.87,Festive Sale,UPI,7,4,No,169.92,0.1375,2025-03,18-24,0
ORD-00457,2025-11-03,C1353,41,East,Retail Store,USB-C Hub,Accessories,3,1955.35,0.1,5279.44,3871.58,Referral,Debit Card,4,2,No,1407.86,0.2667,2025-11,35-44,0
ORD-00458,2025-07-10,C1114,30,West,Website,Portable Speaker,Audio,4,2077.46,0.0,8309.84,6066.18,Search Ads,Cash,3,5,No,2243.66,0.27,2025-07,25-34,0
ORD-00459,2026-03-10,C1354,41,West,Mobile App,Bluetooth Headphones,Audio,1,2438.31,0.25,1828.73,1755.58,Festive Sale,Credit Card,6,3,No,73.15,0.04,2026-03,35-44,0
ORD-00460,2025-12-30,C1117,37,North,Mobile App,Laptop Stand,Office,1,1224.67,0.05,1163.44,771.54,Influencer,Net Banking,4,3,No,391.9,0.3368,2025-12,35-44,0
ORD-00461,2025-12-20,C1338,50,North,Website,Bluetooth Headphones,Audio,1,2342.19,0.15,1990.86,1686.38,Festive Sale,UPI,4,4,No,304.48,0.1529,2025-12,45-54,0
ORD-00462,2026-01-22,C1015,23,North,Retail Store,Bluetooth Headphones,Audio,1,2567.21,0.05,2438.85,1848.39,Search Ads,Cash,3,3,No,590.46,0.2421,2026-01,18-24,0
ORD-00463,2025-06-28,C1035,24,South,Retail Store,Mechanical Keyboard,Accessories,3,3501.75,0.2,8404.2,7353.67,Search Ads,Credit Card,1,5,No,1050.53,0.125,2025-06,18-24,0
ORD-00464,2026-01-22,C1095,46,North,Retail Store,Wireless Mouse,Accessories,4,824.33,0.15,2802.72,2275.15,Referral,Net Banking,3,4,No,527.57,0.1882,2026-01,45-54,0
ORD-00465,2025-08-06,C1070,49,South,Website,Smart Watch,Wearables,2,5624.97,0.25,8437.46,8437.45,Festive Sale,Net Banking,3,5,No,0.01,0.0,2025-08,45-54,0
ORD-00466,2025-03-01,C1149,45,East,Website,Webcam Pro,Office,2,3024.87,0.15,5142.28,4295.32,Search Ads,Debit Card,4,3,No,846.96,0.1647,2025-03,45-54,0
ORD-00467,2025-04-02,C1062,27,West,Mobile App,Wireless Mouse,Accessories,1,821.57,0.2,657.26,566.88,Influencer,UPI,6,4,No,90.38,0.1375,2025-04,25-34,0
ORD-00468,2025-07-06,C1372,49,East,Website,Smart Watch,Wearables,3,6323.53,0.15,16125.0,14227.94,Festive Sale,Cash,3,3,No,1897.06,0.1176,2025-07,45-54,0
ORD-00469,2025-05-20,C1233,24,East,Mobile App,Webcam Pro,Office,2,2829.8,0.2,4527.68,4018.31,Email Offer,UPI,4,3,No,509.37,0.1125,2025-05,18-24,0
ORD-00470,2026-01-13,C1319,57,North,Mobile App,Wireless Mouse,Accessories,1,754.61,0.2,603.69,520.68,Email Offer,Net Banking,7,2,No,83.01,0.1375,2026-01,55+,0
ORD-00471,2026-02-10,C1277,52,South,Website,Portable Speaker,Audio,1,2213.93,0.2,1771.14,1616.17,Referral,Net Banking,7,1,No,154.97,0.0875,2026-02,45-54,0
ORD-00472,2025-08-19,C1156,63,West,Website,Mechanical Keyboard,Accessories,1,3588.24,0.05,3408.83,2511.77,Organic,Net Banking,4,3,No,897.06,0.2632,2025-08,55+,0
ORD-00473,2025-09-07,C1081,50,West,Mobile App,Bluetooth Headphones,Audio,2,2523.89,0.25,3785.84,3634.4,Email Offer,Debit Card,2,2,No,151.44,0.04,2025-09,45-54,0
ORD-00474,2026-01-28,C1380,55,East,Website,Laptop Stand,Office,2,1267.59,0.05,2408.42,1597.16,Referral,Net Banking,3,1,No,811.26,0.3368,2026-01,55+,0
ORD-00475,2025-02-19,C1121,59,East,Retail Store,Webcam Pro,Office,1,2876.27,0.0,2876.27,2042.15,Influencer,Debit Card,2,4,No,834.12,0.29,2025-02,55+,0
ORD-00476,2025-03-28,C1216,35,East,Website,Wireless Mouse,Accessories,2,800.89,0.15,1361.51,1105.22,Organic,Debit Card,1,1,No,256.29,0.1882,2025-03,35-44,0
ORD-00477,2025-07-13,C1173,49,East,Mobile App,Webcam Pro,Office,3,3083.03,0.0,9249.09,6566.84,Influencer,Net Banking,3,4,No,2682.25,0.29,2025-07,45-54,0
ORD-00478,2025-04-14,C1294,43,North,Retail Store,Portable Speaker,Audio,2,2039.8,0.1,3671.64,2978.11,Referral,Cash,6,5,No,693.53,0.1889,2025-04,35-44,0
ORD-00479,2025-02-18,C1040,59,East,Website,Mechanical Keyboard,Accessories,3,3413.52,0.15,8704.48,7168.4,Email Offer,Credit Card,3,5,No,1536.08,0.1765,2025-02,55+,0
ORD-00480,2025-08-01,C1322,63,East,Mobile App,Webcam Pro,Office,1,3181.77,0.2,2545.42,2259.06,Search Ads,Credit Card,6,4,No,286.36,0.1125,2025-08,55+,0
ORD-00481,2025-12-05,C1187,47,East,Retail Store,Portable Speaker,Audio,2,2206.84,0.1,3972.31,3221.98,Email Offer,Net Banking,3,3,No,750.33,0.1889,2025-12,45-54,0
ORD-00482,2025-06-13,C1352,56,South,Retail Store,Bluetooth Headphones,Audio,1,2363.29,0.1,2126.96,1701.57,Influencer,Credit Card,2,3,No,425.39,0.2,2025-06,55+,0
ORD-00483,2025-01-15,C1140,26,East,Mobile App,Smart Watch,Wearables,2,5712.96,0.1,10283.33,8569.44,Email Offer,UPI,3,1,No,1713.89,0.1667,2025-01,25-34,0
ORD-00484,2026-01-05,C1033,44,North,Website,Portable Speaker,Audio,3,2127.92,0.1,5745.38,4660.15,Organic,Net Banking,6,5,No,1085.23,0.1889,2026-01,35-44,0
ORD-00485,2026-03-06,C1298,51,South,Website,USB-C Hub,Accessories,2,1948.9,0.0,3897.8,2572.54,Organic,Debit Card,4,3,No,1325.26,0.34,2026-03,45-54,0
ORD-00486,2026-03-03,C1141,46,South,Retail Store,Webcam Pro,Office,1,2861.82,0.0,2861.82,2031.89,Search Ads,Net Banking,5,4,No,829.93,0.29,2026-03,45-54,0
ORD-00487,2025-10-01,C1075,41,North,Website,Mechanical Keyboard,Accessories,1,3711.42,0.05,3525.85,2598.0,Referral,UPI,3,4,No,927.85,0.2632,2025-10,35-44,0
ORD-00488,2026-03-07,C1122,46,South,Website,Wireless Mouse,Accessories,1,750.68,0.1,675.61,517.97,Influencer,Debit Card,6,4,No,157.64,0.2333,2026-03,45-54,0
ORD-00489,2025-06-04,C1393,59,South,Website,Bluetooth Headphones,Audio,3,2650.73,0.2,6361.75,5725.57,Email Offer,Net Banking,6,4,Yes,636.18,0.1,2025-06,55+,1
ORD-00490,2026-01-13,C1260,22,East,Mobile App,Webcam Pro,Office,3,3094.24,0.0,9282.72,6590.73,Search Ads,Debit Card,1,4,No,2691.99,0.29,2026-01,18-24,0
ORD-00491,2025-08-21,C1206,30,North,Mobile App,Wireless Mouse,Accessories,1,752.48,0.15,639.61,519.21,Influencer,Credit Card,5,4,No,120.4,0.1882,2025-08,25-34,0
ORD-00492,2026-03-10,C1304,38,East,Website,Webcam Pro,Office,3,2842.32,0.05,8100.61,6054.15,Referral,Debit Card,4,5,No,2046.46,0.2526,2026-03,35-44,0
ORD-00493,2025-04-04,C1332,57,West,Retail Store,Webcam Pro,Office,3,3202.03,0.1,8645.48,6820.32,Festive Sale,Credit Card,5,4,No,1825.16,0.2111,2025-04,55+,0
ORD-00494,2025-01-26,C1061,18,West,Mobile App,Webcam Pro,Office,1,3213.61,0.1,2892.25,2281.66,Search Ads,Net Banking,4,5,No,610.59,0.2111,2025-01,18-24,0
ORD-00495,2025-03-02,C1196,26,South,Website,Smart Watch,Wearables,3,6235.55,0.1,16835.98,14029.98,Referral,Credit Card,4,4,No,2806.0,0.1667,2025-03,25-34,0
ORD-00496,2025-08-03,C1128,41,West,Mobile App,USB-C Hub,Accessories,1,1934.76,0.1,1741.28,1276.94,Search Ads,UPI,7,4,No,464.34,0.2667,2025-08,35-44,0
ORD-00497,2025-08-29,C1217,56,East,Retail Store,USB-C Hub,Accessories,1,1863.6,0.05,1770.42,1229.98,Influencer,Net Banking,5,3,No,540.44,0.3053,2025-08,55+,0
ORD-00498,2025-07-01,C1287,20,North,Website,Wireless Mouse,Accessories,2,751.99,0.2,1203.18,1037.74,Email Offer,Net Banking,4,4,No,165.44,0.1375,2025-07,18-24,0
ORD-00499,2025-06-23,C1161,20,South,Website,Portable Speaker,Audio,2,2114.7,0.15,3594.99,3087.46,Search Ads,Net Banking,5,5,No,507.53,0.1412,2025-06,18-24,0
ORD-00500,2025-05-25,C1252,27,East,Mobile App,Laptop Stand,Office,1,1348.23,0.05,1280.82,849.39,Referral,Net Banking,3,4,No,431.43,0.3368,2025-05,25-34,0
ORD-00501,2025-01-28,C1240,45,South,Website,Smart Watch,Wearables,1,5676.07,0.15,4824.66,4257.05,Referral,Cash,2,3,No,567.61,0.1176,2025-01,45-54,0
ORD-00502,2025-09-06,C1146,29,West,Website,Portable Speaker,Audio,2,2056.0,0.2,3289.6,3001.77,Festive Sale,Cash,4,5,No,287.83,0.0875,2025-09,25-34,0
ORD-00503,2025-12-06,C1347,24,North,Mobile App,Smart Watch,Wearables,2,6256.48,0.15,10636.02,9384.72,Festive Sale,Debit Card,3,5,Yes,1251.3,0.1176,2025-12,18-24,1
ORD-00504,2025-10-30,C1003,39,East,Website,Bluetooth Headphones,Audio,1,2536.67,0.2,2029.34,1826.4,Email Offer,Debit Card,2,5,No,202.94,0.1,2025-10,35-44,0
ORD-00505,2026-01-10,C1381,22,South,Retail Store,USB-C Hub,Accessories,3,1989.59,0.1,5371.89,3939.39,Referral,Net Banking,5,4,No,1432.5,0.2667,2026-01,18-24,0
ORD-00506,2025-02-15,C1335,27,South,Website,Wireless Mouse,Accessories,3,831.29,0.1,2244.48,1720.76,Influencer,Debit Card,4,3,No,523.72,0.2333,2025-02,25-34,0
ORD-00507,2025-12-17,C1199,48,East,Mobile App,USB-C Hub,Accessories,3,1895.85,0.2,4550.04,3753.78,Search Ads,Cash,5,3,No,796.26,0.175,2025-12,45-54,0
ORD-00508,2025-04-06,C1352,63,West,Website,Webcam Pro,Office,1,2866.67,0.15,2436.67,2035.34,Influencer,Cash,5,3,No,401.33,0.1647,2025-04,55+,0
ORD-00509,2025-02-12,C1066,61,West,Website,Laptop Stand,Office,4,1225.97,0.15,4168.3,3089.44,Referral,Cash,2,5,No,1078.86,0.2588,2025-02,55+,0
ORD-00510,2025-02-09,C1130,40,North,Mobile App,Wireless Mouse,Accessories,1,827.16,0.15,703.09,570.74,Influencer,UPI,4,3,No,132.35,0.1882,2025-02,35-44,0
ORD-00511,2025-02-28,C1153,38,South,Mobile App,Portable Speaker,Audio,3,2331.56,0.25,5246.01,5106.11,Festive Sale,Debit Card,3,4,No,139.9,0.0267,2025-02,35-44,0
ORD-00512,2026-03-23,C1055,45,South,Website,USB-C Hub,Accessories,2,2011.91,0.2,3219.06,2655.72,Referral,UPI,2,4,Yes,563.34,0.175,2026-03,45-54,1
ORD-00513,2025-03-29,C1317,57,West,Mobile App,Portable Speaker,Audio,3,2194.33,0.2,5266.39,4805.58,Influencer,UPI,3,4,No,460.81,0.0875,2025-03,55+,0
ORD-00514,2025-03-06,C1075,59,North,Website,USB-C Hub,Accessories,3,1893.26,0.15,4827.81,3748.66,Festive Sale,Credit Card,2,3,No,1079.15,0.2235,2025-03,55+,0
ORD-00515,2025-02-14,C1379,62,West,Website,Laptop Stand,Office,1,1382.64,0.0,1382.64,871.06,Search Ads,Credit Card,5,4,No,511.58,0.37,2025-02,55+,0
ORD-00516,2025-05-31,C1306,53,North,Website,Webcam Pro,Office,1,3112.76,0.25,2334.57,2210.06,Email Offer,Net Banking,4,5,Yes,124.51,0.0533,2025-05,45-54,1
ORD-00517,2025-09-20,C1033,35,South,Mobile App,Portable Speaker,Audio,2,2134.21,0.15,3628.16,3115.94,Organic,Debit Card,2,5,No,512.22,0.1412,2025-09,35-44,0
ORD-00518,2025-08-18,C1260,32,North,Website,Webcam Pro,Office,2,2969.3,0.15,5047.81,4216.41,Referral,Net Banking,4,4,No,831.4,0.1647,2025-08,25-34,0
ORD-00519,2025-03-09,C1145,62,West,Retail Store,Laptop Stand,Office,3,1324.32,0.15,3377.02,2502.97,Email Offer,Net Banking,4,5,No,874.05,0.2588,2025-03,55+,0
ORD-00520,2025-02-21,C1183,61,West,Website,Webcam Pro,Office,1,3181.77,0.2,2545.42,2259.06,Festive Sale,UPI,4,3,No,286.36,0.1125,2025-02,55+,0
ORD-00521,2026-02-18,C1133,39,East,Website,Bluetooth Headphones,Audio,2,2388.68,0.0,4777.36,3439.7,Organic,Cash,4,5,No,1337.66,0.28,2026-02,35-44,0
ORD-00522,2025-11-06,C1313,24,North,Retail Store,Bluetooth Headphones,Audio,1,2611.62,0.1,2350.46,1880.36,Festive Sale,Credit Card,2,5,Yes,470.1,0.2,2025-11,18-24,1
ORD-00523,2025-11-19,C1260,49,South,Retail Store,Bluetooth Headphones,Audio,1,2475.62,0.1,2228.06,1782.44,Influencer,UPI,3,5,No,445.62,0.2,2025-11,45-54,0
ORD-00524,2026-03-11,C1243,39,West,Retail Store,Smart Watch,Wearables,2,6320.37,0.0,12640.74,9480.55,Search Ads,Debit Card,3,3,No,3160.19,0.25,2026-03,35-44,0
ORD-00525,2026-01-02,C1220,44,East,Mobile App,Webcam Pro,Office,1,2825.3,0.15,2401.5,2005.96,Email Offer,Debit Card,6,5,No,395.54,0.1647,2026-01,35-44,0
ORD-00526,2025-01-16,C1206,28,South,Mobile App,Portable Speaker,Audio,2,2142.11,0.1,3855.8,3127.48,Festive Sale,Credit Card,3,4,No,728.32,0.1889,2025-01,25-34,0
ORD-00527,2025-10-22,C1161,40,East,Website,Wireless Mouse,Accessories,3,827.32,0.2,1985.57,1712.56,Referral,Net Banking,1,1,No,273.01,0.1375,2025-10,35-44,0
ORD-00528,2025-08-17,C1044,20,West,Mobile App,Smart Watch,Wearables,3,6364.67,0.15,16229.91,14320.52,Search Ads,Credit Card,3,4,No,1909.39,0.1176,2025-08,18-24,0
ORD-00529,2025-09-24,C1082,19,South,Website,Laptop Stand,Office,2,1352.42,0.2,2163.87,1704.05,Referral,Net Banking,3,1,No,459.82,0.2125,2025-09,18-24,0
ORD-00530,2025-09-16,C1388,59,North,Retail Store,Bluetooth Headphones,Audio,1,2348.59,0.2,1878.87,1690.98,Referral,UPI,3,5,No,187.89,0.1,2025-09,55+,0
ORD-00531,2025-08-21,C1322,60,South,Mobile App,Mechanical Keyboard,Accessories,5,3719.77,0.2,14879.08,13019.18,Influencer,Cash,3,4,No,1859.9,0.125,2025-08,55+,0
ORD-00532,2025-12-11,C1185,47,West,Mobile App,USB-C Hub,Accessories,1,1924.03,0.1,1731.63,1269.86,Organic,UPI,5,2,No,461.77,0.2667,2025-12,45-54,0
ORD-00533,2025-02-17,C1207,55,West,Retail Store,Wireless Mouse,Accessories,1,821.6,0.2,657.28,566.91,Festive Sale,Net Banking,5,4,No,90.37,0.1375,2025-02,55+,0
ORD-00534,2025-08-14,C1361,50,West,Retail Store,Portable Speaker,Audio,1,2068.6,0.25,1551.45,1510.08,Email Offer,Net Banking,2,5,No,41.37,0.0267,2025-08,45-54,0
ORD-00535,2025-08-31,C1057,25,South,Retail Store,Wireless Mouse,Accessories,1,844.04,0.0,844.04,582.39,Organic,Debit Card,3,4,No,261.65,0.31,2025-08,25-34,0
ORD-00536,2025-06-05,C1157,36,West,Website,Laptop Stand,Office,1,1389.79,0.1,1250.81,875.57,Email Offer,UPI,4,3,No,375.24,0.3,2025-06,35-44,0
ORD-00537,2025-03-04,C1173,42,North,Retail Store,Mechanical Keyboard,Accessories,1,3535.82,0.2,2828.66,2475.07,Referral,Net Banking,2,4,No,353.59,0.125,2025-03,35-44,0
ORD-00538,2026-01-25,C1210,42,West,Website,Portable Speaker,Audio,2,2256.88,0.0,4513.76,3295.04,Organic,UPI,2,3,No,1218.72,0.27,2026-01,35-44,0
ORD-00539,2025-12-10,C1363,37,East,Mobile App,Portable Speaker,Audio,3,2244.78,0.0,6734.34,4916.06,Organic,Cash,3,4,No,1818.28,0.27,2025-12,35-44,0
ORD-00540,2025-10-23,C1141,31,South,Mobile App,Wireless Mouse,Accessories,1,858.11,0.15,729.39,592.1,Festive Sale,Net Banking,3,3,No,137.29,0.1882,2025-10,25-34,0
ORD-00541,2025-02-13,C1213,19,West,Mobile App,Mechanical Keyboard,Accessories,1,3463.74,0.0,3463.74,2424.62,Referral,Cash,4,5,No,1039.12,0.3,2025-02,18-24,0
ORD-00542,2025-03-28,C1348,28,South,Website,Laptop Stand,Office,2,1392.98,0.05,2646.66,1755.15,Referral,UPI,4,2,No,891.51,0.3368,2025-03,25-34,0
ORD-00543,2026-01-01,C1062,21,East,Website,Wireless Mouse,Accessories,1,768.05,0.15,652.84,529.96,Referral,Net Banking,2,3,No,122.88,0.1882,2026-01,18-24,0
ORD-00544,2025-02-28,C1120,19,North,Website,Laptop Stand,Office,2,1279.77,0.1,2303.59,1612.51,Email Offer,UPI,3,3,No,691.08,0.3,2025-02,18-24,0
ORD-00545,2025-05-07,C1073,41,East,Mobile App,USB-C Hub,Accessories,1,1984.95,0.2,1587.96,1310.07,Search Ads,Net Banking,4,4,No,277.89,0.175,2025-05,35-44,0
ORD-00546,2025-01-22,C1247,35,West,Retail Store,Wireless Mouse,Accessories,2,854.42,0.1,1537.96,1179.1,Festive Sale,Debit Card,8,4,No,358.86,0.2333,2025-01,35-44,0
ORD-00547,2026-03-08,C1358,25,East,Website,Smart Watch,Wearables,2,5605.19,0.2,8968.3,8407.79,Festive Sale,Cash,7,5,No,560.51,0.0625,2026-03,25-34,0
ORD-00548,2025-09-16,C1165,39,East,Mobile App,Mechanical Keyboard,Accessories,5,3356.76,0.15,14266.23,11748.66,Referral,UPI,4,3,No,2517.57,0.1765,2025-09,35-44,0
ORD-00549,2025-12-21,C1285,62,North,Mobile App,USB-C Hub,Accessories,1,1799.81,0.0,1799.81,1187.87,Influencer,UPI,1,5,No,611.94,0.34,2025-12,55+,0
ORD-00550,2025-10-03,C1091,62,West,Mobile App,Wireless Mouse,Accessories,1,780.84,0.15,663.71,538.78,Organic,Credit Card,3,5,No,124.93,0.1882,2025-10,55+,0
ORD-00551,2025-08-16,C1315,58,South,Mobile App,Wireless Mouse,Accessories,2,746.58,0.1,1343.84,1030.28,Search Ads,UPI,4,4,No,313.56,0.2333,2025-08,55+,0
ORD-00552,2025-05-24,C1253,28,South,Website,Portable Speaker,Audio,5,2223.31,0.2,8893.24,8115.09,Festive Sale,Cash,6,4,No,778.15,0.0875,2025-05,25-34,0
ORD-00553,2025-10-17,C1117,51,North,Mobile App,USB-C Hub,Accessories,2,2030.73,0.05,3858.39,2680.57,Referral,Cash,4,5,No,1177.82,0.3053,2025-10,45-54,0
ORD-00554,2025-11-11,C1209,35,West,Website,Laptop Stand,Office,1,1284.98,0.0,1284.98,809.54,Referral,Debit Card,3,3,No,475.44,0.37,2025-11,35-44,0
ORD-00555,2025-09-22,C1100,39,South,Website,Wireless Mouse,Accessories,4,735.74,0.2,2354.37,2030.64,Email Offer,Net Banking,6,2,No,323.73,0.1375,2025-09,35-44,0
ORD-00556,2025-02-08,C1013,55,South,Website,Smart Watch,Wearables,1,5933.68,0.25,4450.26,4450.26,Festive Sale,Credit Card,4,5,No,0.0,0.0,2025-02,55+,0
ORD-00557,2025-02-25,C1038,56,South,Retail Store,Portable Speaker,Audio,3,2302.48,0.1,6216.7,5042.43,Organic,UPI,2,4,No,1174.27,0.1889,2025-02,55+,0
ORD-00558,2025-01-18,C1313,58,East,Retail Store,Webcam Pro,Office,2,2785.37,0.25,4178.06,3955.23,Festive Sale,Cash,2,4,No,222.83,0.0533,2025-01,55+,0
ORD-00559,2025-01-27,C1338,57,West,Website,Laptop Stand,Office,2,1374.77,0.15,2337.11,1732.22,Search Ads,UPI,5,1,No,604.89,0.2588,2025-01,55+,0
ORD-00560,2025-06-23,C1035,55,West,Mobile App,Wireless Mouse,Accessories,2,811.17,0.1,1460.11,1119.41,Festive Sale,Credit Card,1,5,No,340.7,0.2333,2025-06,55+,0
ORD-00561,2025-11-23,C1023,21,East,Website,Laptop Stand,Office,2,1245.62,0.15,2117.55,1569.48,Search Ads,Debit Card,1,3,No,548.07,0.2588,2025-11,18-24,0
ORD-00562,2025-10-26,C1266,55,South,Mobile App,USB-C Hub,Accessories,2,2041.89,0.1,3675.4,2695.29,Referral,Cash,4,4,No,980.11,0.2667,2025-10,55+,0
ORD-00563,2026-02-24,C1244,62,West,Website,Wireless Mouse,Accessories,5,759.29,0.2,3037.16,2619.54,Festive Sale,Debit Card,3,5,No,417.62,0.1375,2026-02,55+,0
ORD-00564,2025-11-12,C1328,32,West,Website,Laptop Stand,Office,1,1386.28,0.15,1178.34,873.36,Email Offer,Credit Card,1,5,No,304.98,0.2588,2025-11,25-34,0
ORD-00565,2025-09-04,C1184,19,West,Website,Mechanical Keyboard,Accessories,1,3224.62,0.0,3224.62,2257.23,Referral,UPI,2,4,No,967.39,0.3,2025-09,18-24,0
ORD-00566,2025-01-16,C1284,33,South,Website,Smart Watch,Wearables,1,5686.37,0.1,5117.73,4264.77,Influencer,UPI,5,3,Yes,852.96,0.1667,2025-01,25-34,1
ORD-00567,2025-01-11,C1123,41,West,Mobile App,USB-C Hub,Accessories,3,1839.77,0.1,4967.38,3642.75,Search Ads,Net Banking,8,5,No,1324.63,0.2667,2025-01,35-44,0
ORD-00568,2026-03-26,C1356,41,North,Website,Bluetooth Headphones,Audio,4,2512.02,0.05,9545.68,7234.61,Search Ads,Credit Card,2,4,No,2311.07,0.2421,2026-03,35-44,0
ORD-00569,2025-01-24,C1065,50,East,Mobile App,Smart Watch,Wearables,1,6282.74,0.0,6282.74,4712.06,Influencer,Cash,4,5,No,1570.68,0.25,2025-01,45-54,0
ORD-00570,2025-02-03,C1238,29,West,Mobile App,USB-C Hub,Accessories,2,1898.57,0.2,3037.71,2506.11,Referral,Net Banking,4,4,No,531.6,0.175,2025-02,25-34,0
ORD-00571,2026-01-02,C1113,30,West,Website,Portable Speaker,Audio,1,2035.96,0.2,1628.77,1486.25,Influencer,Cash,4,4,No,142.52,0.0875,2026-01,25-34,0
ORD-00572,2025-03-22,C1181,32,East,Mobile App,Mechanical Keyboard,Accessories,1,3467.93,0.0,3467.93,2427.55,Referral,Debit Card,5,4,No,1040.38,0.3,2025-03,25-34,0
ORD-00573,2025-08-07,C1013,29,West,Website,Portable Speaker,Audio,1,2119.14,0.15,1801.27,1546.97,Referral,Cash,7,4,No,254.3,0.1412,2025-08,25-34,0
ORD-00574,2025-09-20,C1103,39,East,Retail Store,Bluetooth Headphones,Audio,1,2314.39,0.0,2314.39,1666.36,Referral,Debit Card,5,3,No,648.03,0.28,2025-09,35-44,0
ORD-00575,2025-04-08,C1388,59,East,Website,USB-C Hub,Accessories,1,1996.79,0.25,1497.59,1317.88,Email Offer,Credit Card,8,1,No,179.71,0.12,2025-04,55+,0
ORD-00576,2025-04-27,C1044,38,West,Website,Smart Watch,Wearables,2,5846.06,0.25,8769.09,8769.09,Email Offer,Net Banking,3,5,No,0.0,0.0,2025-04,35-44,0
ORD-00577,2025-04-18,C1157,18,West,Retail Store,Portable Speaker,Audio,1,2330.5,0.05,2213.98,1701.27,Organic,Net Banking,3,4,No,512.71,0.2316,2025-04,18-24,0
ORD-00578,2026-01-26,C1170,54,East,Mobile App,Laptop Stand,Office,2,1227.02,0.0,2454.04,1546.05,Search Ads,Cash,5,4,No,907.99,0.37,2026-01,45-54,0
ORD-00579,2026-03-20,C1169,54,West,Website,Webcam Pro,Office,1,2986.9,0.15,2538.87,2120.7,Email Offer,Cash,3,5,No,418.17,0.1647,2026-03,45-54,0
ORD-00580,2025-04-01,C1150,60,West,Website,Wireless Mouse,Accessories,1,761.4,0.15,647.19,525.37,Referral,Cash,5,4,No,121.82,0.1882,2025-04,55+,0
ORD-00581,2025-01-06,C1245,22,East,Retail Store,USB-C Hub,Accessories,1,1910.08,0.15,1623.57,1260.65,Festive Sale,Net Banking,5,4,No,362.92,0.2235,2025-01,18-24,0
